VisualizationID	SpecFile	LocalSpecIdx	Scan	LocalPeptideIdx	Name	Score	P-Value	PeptideMass	SpectrumMass	Retention	Adduct	Charge	SMILES	FDR
spectra-00000_PSM_277_3YJQH35YFO	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	535	4891	4123	axinellin_B	7	2.1e-07	937.506	463.757	174.644	M+2H	2	C1(=O)N2[C@H](C(=O)N[C@H](C(=O)N3[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N4[C@H](C(=O)N[C@H]1Cc1c[nH]c5c1cccc5)CCC4)C(C)C)CC(C)C)C(O)C)CCC3)Cc1ccccc1)CCC2	3.93
spectra-00000_PSM_278_UYHLKQ19IH	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	495	4640	1013	Peptidolipin_F_Peptidolipin_F	6	2.1e-07	781.459	444.256	163.461	M+2H	2	CCC(C)C1C(=O)NC(C(C)C)C(=O)NC(C(C)OC)C(=O)OC(C)CC(=O)NC(C(C)O)C(=O)NC(C(C)C)C(=O)NC(C)C(=O)N2CCCC2C(=O)N1	3.91
spectra-00000_PSM_279_77O2H9G6CF	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	792	6129	2549	Permetin_A_2-L-Valine_analogue	9	2.1e-07	1086.68	555.354	214.078	M+2H	2	CCC(C)C1CC(=O)NC(CCN)C(=O)NC(C(C)C)C(=O)NC(CCN)C(=O)NC(Cc2ccccc2)C(=O)NC(CC(C)C)C(=O)NC(CCN)C(=O)NC(C(C)C)C(=O)NC(CC(C)C)C(=O)NC(CO)C(=O)O1	3.90
spectra-00000_PSM_280_ZK8KIADE0D	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	1064	7212	3037	Omphalotin_B_49-Deacyl,_49,53-di-Ac	8	2.2e-07	1465.88	703.401	266.767	M+2H	2	CCC(C)C1C(=O)N(C)C(C(C)C)C(=O)N(C)C(C(C)C)C(=O)N(C)CC(=O)N(C)C(C(=O)N(C)C(C(C)C(C)OC(=O)C)C(=O)N(C)C(C(=O)NC(C(C)C)C(=O)N(C)C(C(C)CC)C(=O)N(C)CC(=O)N2C(CC3(c4ccccc4NC23)O)C(=O)N(C)C(C(C)C)C(=O)N1)OC(=O)C)C(C)(C)O	3.88
spectra-00000_PSM_281_ILP691BHCV	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	506	4730	2297	Unguisin_E_Unguisin_E	7	2.2e-07	772.427	451.759	224.549	M+2H	2	CC(C)C1C(=O)NC(C)C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)NCCCC(=O)NC(C)C(=O)NC(C(C)C)C(=O)NC(C(C)c2ccccc2)C(=O)N1	3.86
spectra-00000_PSM_282_IIDBWFDPIS	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	494	4637	4305	perthamide_I	6	2.2e-07	1001.48	444.222	146.456	M+2H	2	C1(=O)[C@H](Cc2ccccc2O)NC(=O)[C@H]2N(C(=O)[C@@H](NC(=O)[C@H](NC(=O)CN(C(=O)/C(=C/C)/NC(=O)[C@@H]([C@H](NC(=O)[C@@H](N1)CC(=O)N)CC[C@H](CC)C)O)C)[C@@H](C(=O)NC(=O)N)O)[C@H](OC)C)C[C@H](C2)C	3.85
spectra-00000_PSM_283_MN0OOFYSEL	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	1053	7190	1408	Laxaphycin_B_104R-Hydroxy	8	2.3e-07	1410.83	698.37	201.303	M+2H	2	CCCCCCCC1CC(=O)NC(C(C)C)C(=O)NC(C(C(C)C)O)C(=O)NC(C)C(=O)NC(C(C(C)C)O)C(=O)NC(CCC(=N)O)C(=O)N(C)C(C(C)CC)C(=O)NC(C(C(=N)O)O)C(=O)NC(C(C)O)C(=O)N2CC(CC2C(=O)NC(CC(C)C)C(=O)NC(C(C)O)C(=O)N1)O	3.83
spectra-00000_PSM_284_8WORNQ4JN4	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	603	5284	1164	Cyclolinopeptide_B_S,S-Dioxide	8	2.4e-07	1089.59	493.272	169.608	M+2H	2	CCC(C)C1C(=O)NC(CCS(=O)(=O)C)C(=O)NC(CC(C)C)C(=O)NC(C(C)CC)C(=O)N2CCCC2C(=O)N2CCCC2C(=O)NC(Cc2ccccc2)C(=O)NC(Cc2ccccc2)C(=O)NC(C(C)C)C(=O)N1	3.81
spectra-00000_PSM_285_IV538G1JMY	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	926	6707	3353	A1437	8	2.4e-07	1273.62	616.354	238.178	M+2H	2	C/C=C/CCCCCC/C=C/CC(=O)N[C@@H](C(=O)N[C@@H]1N(C)C(=O)[C@H]2CCCN2C(=O)[C@@H](NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H]2N(C1=O)CCCC2)[C@@H](C(=O)O)C)CC(=O)O)CC(=O)O)[C@@H](N)C)C(C)C)CC(=O)O	3.80
spectra-00000_PSM_286_QFGI3TU6IU	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	987	6943	2553	Syringomycin_Syringomycin_A	7	2.4e-07	1196.56	663.375	271.84	M+2H	2	CCCCCCCC(CC(=O)NC1COC(=O)C(C(CCl)O)NC(=O)C(C(C(=O)O)O)NC(=O)C(=CC)NC(=O)C(Cc2ccccc2)NC(=O)C(CCCNC(=N)N)NC(=O)C(CCN)NC(=O)C(CCN)NC(=O)C(CO)NC1=O)O	3.78
spectra-00000_PSM_287_415OHX262Y	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	1498	9556	3034	Lyngbyazothrin_C_4''''-Demethoxy,_5''-deacyl	6	2.4e-07	1282.68	1270.43	271.807	M+H	1	CCC(C)C1C(=O)NC(CO)C(=O)NC(=CC)C(=O)NC(C(C)O)C(=O)NC(CCc2ccccc2)C(=O)N2CCCC2C(=O)NC(CC(CC(C(CC(C)C)O)O)O)C(C(=O)NC(CCC(=N)O)C(=O)NCC(=O)N2CCCC2C(=O)N2CCCC2C(=O)N1)O	4.00
spectra-00000_PSM_288_FE0E69Z5WC	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	1410	9047	3277	lariatin_structure_0	6	2.5e-07	2035.06	981.607	234.657	M+2H	2	CC[C@H](C)[C@@H](C(=O)N[C@@H](CC(C)C)C(=O)N1CCC[C@H]1C(=O)O)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC(=O)N)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)CNC(=O)[C@H](C(C)C)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H]1CCC(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N1)CCCNC(=N)N)Cc1ccc(cc1)O)C(C)C)CC(C)C)CCC(=O)N)CO	3.77
spectra-00000_PSM_289_YAM2ZWN4O9	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	626	5416	3935	Sameuramide	7	2.7e-07	1015.55	501.285	88.035	M+2H	2	C1(C(=O)N(C(C(=O)OC(C(C(=O)OC(C(=O)N(C(=C)C(=O)NC(C(=O)N(C(C(=O)N1)C)C)C)C)Cc1ccccc1)NC(=O)CC)C(C)C)C(OC)C)C)C(OC(=O)C(NC(=O)CC)C(C(C)C)O)C(C)C	3.75
spectra-00000_PSM_290_P8V9VAHEA7	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	854	6379	2237	Tripropeptin_Tripropeptin_Z	7	2.8e-07	1111.54	576.29	174.538	M+2H	2	CC(C)CCCCCCC1CC(=O)NC(C(C)O)C(=O)N2CCCC2C(=O)N2CCCC2C(=O)NC(CCCNC(=N)N)C(=O)NC(C(C(=O)O)O)C(=O)NC(CO)C(=O)N2CC(C(C2)O)C(=O)NC(C(C(=O)O)O)C(=O)O1	3.73
spectra-00000_PSM_291_P63QVZWL03	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	1223	8049	163	Antibiotic_KB_425796_Antibiotic_KB_425796B	8	2.8e-07	1631.88	790.935	366.958	M+2H	2	CCCCCCCCCCCCCC1CC(=O)NC(CCCN)C(=O)NC(Cc2cnc[nH]2)C(=O)NC(C(C)C)C(=O)N2CCCC2C(=O)NCC(=O)NC(CCCNC(=N)O)C(=O)NC(Cc2c[nH]c3ccc(cc23)O)C(=O)NCC(=O)NC(Cc2c[nH]c3ccccc23)C(=O)NCC(=O)NC(C(C)C)C(=O)NC(CC(=O)O)C(=O)O1	3.72
spectra-00000_PSM_292_Y0KO07TDBD	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	664	5575	3024	Perthamide_J_Perthamide_J	6	2.8e-07	970.44	514.262	168.109	M+2H	2	CC=C1C(=O)N(C)CC(=O)NC(C2C(=O)NC(=O)O2)C(=O)NC(C(C)OC)C(=O)N2CC(C)CC2C(=O)NC(Cc2ccccc2O)C(=O)NC(CC(=N)O)C(=O)NC(CCC(C)C)C(C(=O)N1)O	3.70
spectra-00000_PSM_293_IAPAIY994R	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	1215	8029	2084	Antibiotic_WAP_8294A_Antibiotic_WAP_8294A2	9	3.0e-07	1561.81	788.439	243.653	M+2H	2	CC(C)CCCC1CC(=O)NC(CO)C(=O)NC(C(C(=N)O)O)C(=O)NC(CO)C(=O)NCC(=O)N(C)C(Cc2ccccc2)C(=O)NC(CC(C)C)C(=O)NC(CCCN)C(=O)NC(CCC(=O)O)C(=O)NC(CC(=N)O)C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)NC(CCCN)C(=O)N(C)C(C(C)C)C(=O)O1	3.69
spectra-00000_PSM_294_UMQ0HGEWVV	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	991	6966	4027	Dechlorosyringomycin_G	7	3.1e-07	1218.66	665.372	269.718	M+2H	2	C1(NC(=O)/C(=C/C)/NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)CC(O)CCCCCCCCCCC)COC(=O)C(NC1=O)C(O)C)CO)CCN)CCN)CCCNC(=N)N)Cc1ccccc1)C(C(=O)O)O	3.67
spectra-00000_PSM_295_DCB9Y426D1	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	901	6600	1783	Anacyclamide_A10_Anacyclamide_A10	9	3.1e-07	1052.53	600.824	226.753	M+2H	2	CCC(C)C1C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)NCC(=O)NC(CO)C(=O)N2CCCC2C(=O)NC(C(C)C)C(=O)N2CCCC2C(=O)NC(C(C)O)C(=O)NC(CO)C(=O)NC(CCC(=N)O)C(=O)N1	3.66
spectra-00000_PSM_296_D08BDTWSV9	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	997	6975	2553	Syringomycin_Syringomycin_A	7	3.2e-07	1196.56	666.832	270.868	M+2H	2	CCCCCCCC(CC(=O)NC1COC(=O)C(C(CCl)O)NC(=O)C(C(C(=O)O)O)NC(=O)C(=CC)NC(=O)C(Cc2ccccc2)NC(=O)C(CCCNC(=N)N)NC(=O)C(CCN)NC(=O)C(CCN)NC(=O)C(CO)NC1=O)O	3.64
spectra-00000_PSM_297_M2WTWCZZU2	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	782	6082	2807	Grassypeptolide_B_Grassypeptolide_B	6	3.5e-07	1087.52	552.338	258.945	M+2H	2	CC(C)CC1C(=O)NC(C(C)O)C(=O)NC(C)C(C)C(=O)OC(Cc2ccccc2)C(=O)N(C)C(C(C)C)C(=O)N2CCCC2C(=O)N(C)C(Cc2ccccc2)C2=NC(CS2)C(=O)NC(C)C2=NC(CS2)C(=O)N1C	3.63
spectra-00000_PSM_299_0R5QRP02Z6	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	1466	9342	4849	Microcin_J25	11	3.6e-07	2106.02	1069.58	372.183	M+2H	2	C1(=O)N2C(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NCC(=O)NCC(=O)NCC(=O)NC(C(=O)NCC(=O)NC(C(=O)NC(C(=O)N3C(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NCC(=O)NC(C(=O)NCC(=O)NC1C(O)C)C(CC)C)C(C)C)Cc1ccccc1)Cc1ccc(cc1)O)CCC(=O)O)CCC3)C(C)C)Cc1[nH]cnc1)C)Cc1ccc(cc1)O)Cc1ccccc1)CO)C(CC)C)CCC2	4.00
spectra-00000_PSM_300_CTM6MB1GTB	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	894	6578	1192	Nostopeptolide_A_4'-Epimer	7	3.7e-07	1080.59	596.811	287.444	M+2H	2	CCCC(=O)NC(C(C)CC)C(=O)NC1COC(=O)C2CCCN2C(=O)C(Cc2ccc(cc2)O)NC(=O)C(CC(=N)O)NC(=O)CNC(=O)C(CC(C)C)NC(=O)CC(=O)C(CC(C)C)NC(=O)C2CC(C)CN2C1=O	3.98
spectra-00000_PSM_301_L9AGSSED31	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	749	5929	958	Phoriospongin_A_Phoriospongin_A	7	3.9e-07	1135.57	543.244	214.106	M+2H	2	CCCC1C(=O)OC(C)C(C(CC(=O)NC(C)C(=O)N(C)C(CCC)C(=O)NC(C(C)C(C)Cl)C(=O)NC(CC(=N)O)C(=O)NC(C(C)O)C(=O)NC(Cc2ccccc2)C(=O)NCC(=O)N1)O)NC(=O)C(CC(C)C)NC=O	3.97
spectra-00000_PSM_302_4M4L8H4Y0Y	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	758	5951	883	Antibiotic_A_0341A_3-Hydroxy	7	4.1e-07	1140.52	546.312	205.274	M+2H	2	CC(C)C(C1C(=O)N2CCCC2C(=O)OC(C)C(C(=O)NC(C(C)O)C(=O)NC(C)C(=O)NCC(=O)N2CCC(C2C(=O)NC(=Cc2c[nH]c3ccccc23)C(=O)NC(C(C)c2c[nH]c3ccccc23)C(=O)N1)O)NC(=O)C(CO)N)O	3.95
spectra-00000_PSM_303_EC6UH5H4QG	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	876	6433	3076	Oscillatorin_Oscillatorin	7	4.1e-07	1239.64	587.338	206.342	M+2H	2	CC(=CCC12CC3C(=O)NC(C(C)C)C(=O)N4CCCC4C(=O)NC(CC(=N)O)C(=O)NC(CCC(=O)O)C(=O)NC(CCCNC(=N)N)C(=O)NCC(=O)NC(Cc4ccc(cc4)O)C(=O)NCC(=O)NC(CC(C)C)C(=O)N3C2Nc2ccccc12)C	3.94
spectra-00000_PSM_304_6Q94HI3T7Q	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	1328	8537	131	Antibiotic_A_54145_3'''-Deoxy,_3-O-de-Me	7	4.1e-07	1627.77	871.44	310.413	M+2H	2	CCC(C)CCCCCCC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CCC(=O)O)C(=O)NC(CC(=N)O)C(=O)NC1C(C)OC(=O)C(C(C)CC)NC(=O)C(CCC(=O)O)NC(=O)C(CC(=N)O)NC(=O)CNC(=O)C(C(C(=O)O)O)NC(=O)C(CCCCN)NC(=O)C(CC(=O)O)NC(=O)C(C)NC(=O)CN(C)C1=O	3.92
spectra-00000_PSM_305_MR5WTU7KCK	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	1043	7142	3076	Oscillatorin_Oscillatorin	7	4.2e-07	1239.64	690.348	191.438	M+2H	2	CC(=CCC12CC3C(=O)NC(C(C)C)C(=O)N4CCCC4C(=O)NC(CC(=N)O)C(=O)NC(CCC(=O)O)C(=O)NC(CCCNC(=N)N)C(=O)NCC(=O)NC(Cc4ccc(cc4)O)C(=O)NCC(=O)NC(CC(C)C)C(=O)N3C2Nc2ccccc12)C	3.91
spectra-00000_PSM_306_BYVHYQJXQS	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	1169	7827	3403	a54145	6	4.6e-07	1600.85	761.094	228.647	M+2H	2	NCCCC[C@@H]1NC(=O)[C@@H](CCO)NC(=O)[C@@H](C)NC(=N)CN(C)C(=O)[C@@H](NC(=O)[C@@H]([C@@H](C(=O)N)O)NC(=O)[C@@H](NC(=O)[C@@H](Cc2c[nH]c3c2cccc3)NCCCCCCCC(C)C)CCC(=O)O)[C@@H](C)OC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC1=O)[C@@H](CO)OC)CC(=O)N)CCC(=O)O)[C@@H](CC)C	3.89
spectra-00000_PSM_307_6N307Q15CW	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	911	6637	925	Cyclolithistide_A_Cyclolithistide_A	7	4.6e-07	1163.6	605.804	254.282	M+2H	2	CCCC1C(=O)NC(CCC(=N)O)C(=O)NC(C(C)O)C(=O)NC(Cc2ccccc2)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C(C)C(C)Cl)C(=O)OC(C)C(C(CC(=O)NCC(=O)N1)O)NC(=O)C(CC(C)C)NC=O	3.88
spectra-00000_PSM_308_0TVMC2CMV6	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	1195	7955	1408	Laxaphycin_B_104R-Hydroxy	8	5.1e-07	1410.83	778.938	251.164	M+2H	2	CCCCCCCC1CC(=O)NC(C(C)C)C(=O)NC(C(C(C)C)O)C(=O)NC(C)C(=O)NC(C(C(C)C)O)C(=O)NC(CCC(=N)O)C(=O)N(C)C(C(C)CC)C(=O)NC(C(C(=N)O)O)C(=O)NC(C(C)O)C(=O)N2CC(CC2C(=O)NC(CC(C)C)C(=O)NC(C(C)O)C(=O)N1)O	3.86
spectra-00000_PSM_309_GPPYYFKQQI	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	584	5180	2834	BZR-Cotoxin_II_BZR-Cotoxin_II	7	5.2e-07	964.573	485.273	261.445	M+2H	2	CC(C)CC1C(=O)NC2(CC2)C(=O)OC(CC(C)C)C(=O)N(C)C(CC(C)CO)C(=O)N(C)C(C(C)C)C(=O)NC(C(C)O)C(=O)OC(C(C)C)C(=O)N2CC(C)CC2C(=O)N(C)C(C)C(=O)O1	3.85
spectra-00000_PSM_310_8B0YTIFXDY	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	555	5013	4123	axinellin_B	6	5.2e-07	937.506	473.248	205.063	M+2H	2	C1(=O)N2[C@H](C(=O)N[C@H](C(=O)N3[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N4[C@H](C(=O)N[C@H]1Cc1c[nH]c5c1cccc5)CCC4)C(C)C)CC(C)C)C(O)C)CCC3)Cc1ccccc1)CCC2	3.83
spectra-00000_PSM_311_B6ZVT2ZT6I	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	1225	8060	2052	Antibiotic_WAP_8294A_Antibiotic_WAP_8294A1	8	5.4e-07	1547.8	792.358	235.348	M+2H	2	CCCCCC1CC(=O)NC(CO)C(=O)NC(C(C(=N)O)O)C(=O)NC(CO)C(=O)NCC(=O)N(C)C(Cc2ccccc2)C(=O)NC(CC(C)C)C(=O)NC(CCCN)C(=O)NC(CCC(=O)O)C(=O)NC(CC(=N)O)C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)NC(CCCN)C(=O)N(C)C(C(C)C)C(=O)O1	3.82
spectra-00000_PSM_312_QVL8VWG43Q	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	722	5835	4115	Lipopeptide_A	7	5.4e-07	1177.56	536.238	180.213	M+2H	2	C1(=O)C(NC(=O)C(NC(=O)CCCC)CC(=O)C)C(NC(=O)C2N(C(=O)C(NC(=O)C(NC(=O)CNC(=O)C(NC(=O)CNC(=O)C(NC(=O)C(NC(=O)C3N1CCCC3)C(C(=O)O)C)CC(=O)O)CC(=O)O)C(N)C)C(C)C)CCC2)C	3.80
spectra-00000_PSM_313_UNGPU97RL7	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	459	4460	719	[D-Asp3,(E)-Dhb7]Microcystin_LR_9'-O-De-Me,_9'-Ac	6	5.5e-07	1008.53	431.729	152.014	M+2H	2	CC=C1C(=O)NC(C)C(=O)NC(CC(C)C)C(=O)NC(CC(=O)NC(CCCNC(=N)N)C(=O)NC(C=CC(=CC(C)C(Cc2ccccc2)OC(=O)C)C)C(C)C(=O)NC(CCC(=O)N1)C(=O)O)C(=O)O	3.79
spectra-00000_PSM_314_O4HXQIZPAI	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	1147	7691	2555	Aeruginazole_DA1497_Aeruginazole_DA1497	9	5.7e-07	1497.58	751.307	376.796	M+2H	2	CCC(C)C1C(=O)NC(C)C(=O)NCC(=O)NC(Cc2ccccc2)c2nc(cs2)C(=O)NCC(=O)N2CCCC2C(=O)NC(CC(C)C)c2nc(cs2)C(=O)NC(C(C)C)C(=O)NCC(=O)N2CCCC2C(=O)NC(C(C)C)c2nc(cs2)C(=O)NC(CO)C(=O)NC(C)c2nc(cs2)C(=O)N1	3.77
spectra-00000_PSM_315_DS9OFE8KPB	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	1004	7001	3037	Omphalotin_B_49-Deacyl,_49,53-di-Ac	8	5.8e-07	1465.88	671.469	348.379	M+2H	2	CCC(C)C1C(=O)N(C)C(C(C)C)C(=O)N(C)C(C(C)C)C(=O)N(C)CC(=O)N(C)C(C(=O)N(C)C(C(C)C(C)OC(=O)C)C(=O)N(C)C(C(=O)NC(C(C)C)C(=O)N(C)C(C(C)CC)C(=O)N(C)CC(=O)N2C(CC3(c4ccccc4NC23)O)C(=O)N(C)C(C(C)C)C(=O)N1)OC(=O)C)C(C)(C)O	3.76
spectra-00000_PSM_316_TZX3XOB0LO	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	855	6381	4140	Janthinocin_B	7	6.2e-07	1190.6	576.359	238.541	M+2H	2	C1(NC(=O)C(NC(=O)/C(=C/C)/NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(N)C(CC)C)C(OC(=O)C(NC(=O)C(NC1=O)CCCN)Cc1ccccc1)C(C)C)C(O)C)CO)C(C(C)C)O)CO)C(=O)c1c[nH]c2c1cccc2	3.75
spectra-00000_PSM_317_CE99YHVJ2C	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	754	5946	2867	Herbicolin_A_Aglycone	6	6.2e-07	1137.68	545.301	235.999	M+2H	2	CCCCCCCCCCCC(CC(=O)NC(=CC)C(=O)NC1C(C)OC(=O)C(CCCNC(=N)N)NC(=O)C(C(C)O)N(C)C(=O)CNC(=O)C(CCC(=N)O)NC(=O)CNC(=O)C(CC(C)C)NC(=O)C(C(C)O)NC1=O)O	3.73
spectra-00000_PSM_318_O3ME8NO5LT	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	529	4859	947	Cyclocitropside_B_Cyclocitropside_B	6	6.3e-07	799.398	461.245	190.912	M+2H	2	CC(C)CC1C(=O)NC(CC(=N)O)C(=O)N2CCCC2C(=O)NC(CCCNC(=N)N)C(=O)NC(Cc2ccccc2)C(=O)NCC(=O)NC(CC(=O)O)C(=O)N1	3.72
spectra-00000_PSM_319_FS9UN5Z7SW	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	1231	8071	3403	a54145	7	6.3e-07	1600.85	794.412	269.782	M+2H	2	NCCCC[C@@H]1NC(=O)[C@@H](CCO)NC(=O)[C@@H](C)NC(=N)CN(C)C(=O)[C@@H](NC(=O)[C@@H]([C@@H](C(=O)N)O)NC(=O)[C@@H](NC(=O)[C@@H](Cc2c[nH]c3c2cccc3)NCCCCCCCC(C)C)CCC(=O)O)[C@@H](C)OC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC1=O)[C@@H](CO)OC)CC(=O)N)CCC(=O)O)[C@@H](CC)C	3.70
